dateTime,timestamp,latitudeCoordinate,longitudeCoordinate,latitude,latitudeDirection,longitude,longitudeDirection,gpsQuality,numberOfSatellites,HorizontalDilution,altitude,altitudeUnits,undulation,undulationUnits,age,stationID
2020-03-09 00:22:59.027993,05:22:59,32.8544085,-96.67425116666666,3251.26451,N,09640.45507,W,1,08,0.99,182.6,M,-25.3,M,,
2020-03-09 00:23:02.025824,05:23:02,32.854411,-96.67424966666667,3251.26466,N,09640.45498,W,1,08,0.99,182.6,M,-25.3,M,,
2020-03-09 00:23:05.020049,05:23:05,32.854410666666666,-96.67424583333334,3251.26464,N,09640.45475,W,1,08,0.99,183.3,M,-25.3,M,,
2020-03-09 00:23:07.020912,05:23:07,32.8544085,-96.67424299999999,3251.26451,N,09640.45458,W,1,08,0.99,184.0,M,-25.3,M,,
2020-03-09 00:23:09.022820,05:23:09,32.854410333333334,-96.67424416666667,3251.26462,N,09640.45465,W,1,08,0.99,183.6,M,-25.3,M,,
2020-03-09 00:23:12.018080,05:23:12,32.85441333333333,-96.67424899999999,3251.26480,N,09640.45494,W,1,08,0.99,182.8,M,-25.3,M,,
2020-03-09 00:23:14.024008,05:23:14,32.85441316666667,-96.67425133333333,3251.26479,N,09640.45508,W,1,08,0.99,182.7,M,-25.3,M,,
2020-03-09 00:23:17.022608,05:23:17,32.854411,-96.67425183333334,3251.26466,N,09640.45511,W,1,08,0.99,183.2,M,-25.3,M,,
2020-03-09 00:23:20.023771,05:23:20,32.85441083333333,-96.67425433333334,3251.26465,N,09640.45526,W,1,08,0.99,183.1,M,-25.3,M,,
2020-03-09 00:23:23.014703,05:23:23,32.8544115,-96.67425800000001,3251.26469,N,09640.45548,W,1,07,1.11,182.6,M,-25.3,M,,
2020-03-09 00:23:25.018804,05:23:25,32.854409499999996,-96.67425916666667,3251.26457,N,09640.45555,W,1,07,1.11,183.0,M,-25.3,M,,
2020-03-09 00:23:28.019539,05:23:28,32.85440883333333,-96.67426066666667,3251.26453,N,09640.45564,W,1,07,1.11,182.8,M,-25.3,M,,
2020-03-09 00:23:30.021805,05:23:30,32.8544105,-96.67426449999999,3251.26463,N,09640.45587,W,1,07,1.11,182.0,M,-25.3,M,,
2020-03-09 00:23:33.021849,05:23:33,32.85441216666666,-96.67426849999998,3251.26473,N,09640.45611,W,1,08,0.99,181.3,M,-25.3,M,,
2020-03-09 00:23:36.024079,05:23:36,32.854414,-96.67427483333334,3251.26484,N,09640.45649,W,1,08,0.99,180.1,M,-25.3,M,,
2020-03-09 00:23:39.021843,05:23:39,32.85441566666667,-96.67428,3251.26494,N,09640.45680,W,1,08,0.99,179.2,M,-25.3,M,,
2020-03-09 00:23:42.020678,05:23:42,32.854415833333334,-96.67428533333332,3251.26495,N,09640.45712,W,1,08,0.99,178.7,M,-25.3,M,,
2020-03-09 00:23:45.018392,05:23:45,32.85441766666667,-96.67429033333335,3251.26506,N,09640.45742,W,1,08,0.99,178.0,M,-25.3,M,,
2020-03-09 00:23:47.022898,05:23:47,32.85441816666666,-96.67429233333333,3251.26509,N,09640.45754,W,1,08,0.99,177.8,M,-25.3,M,,
2020-03-09 00:23:50.021371,05:23:50,32.854420499999996,-96.67429349999999,3251.26523,N,09640.45761,W,1,08,0.99,177.4,M,-25.3,M,,
2020-03-09 00:23:53.023114,05:23:53,32.85442216666667,-96.67429366666666,3251.26533,N,09640.45762,W,1,08,0.99,177.3,M,-25.3,M,,
2020-03-09 00:23:56.021741,05:23:56,32.854425,-96.674294,3251.26550,N,09640.45764,W,1,08,0.99,176.7,M,-25.3,M,,
2020-03-09 00:23:59.023742,05:23:59,32.854425,-96.67429249999999,3251.26550,N,09640.45755,W,1,08,0.99,177.0,M,-25.3,M,,
2020-03-09 00:24:02.021611,05:24:02,32.854427333333334,-96.674294,3251.26564,N,09640.45764,W,1,08,0.99,176.5,M,-25.3,M,,
2020-03-09 00:24:05.021456,05:24:05,32.85442883333334,-96.67429166666668,3251.26573,N,09640.45750,W,1,08,0.99,176.5,M,-25.3,M,,
2020-03-09 00:24:08.019808,05:24:08,32.854431,-96.67429216666666,3251.26586,N,09640.45753,W,1,08,0.99,176.0,M,-25.3,M,,
2020-03-09 00:24:11.020029,05:24:11,32.854430666666666,-96.67429033333335,3251.26584,N,09640.45742,W,1,08,0.99,176.1,M,-25.3,M,,
2020-03-09 00:24:14.019269,05:24:14,32.854428500000004,-96.67428683333334,3251.26571,N,09640.45721,W,1,08,0.99,177.2,M,-25.3,M,,
2020-03-09 00:24:16.020047,05:24:16,32.8544275,-96.674287,3251.26565,N,09640.45722,W,1,08,0.99,177.7,M,-25.3,M,,
2020-03-09 00:24:19.021293,05:24:19,32.8544245,-96.67428483333333,3251.26547,N,09640.45709,W,1,08,0.99,179.0,M,-25.3,M,,
2020-03-09 00:24:22.021374,05:24:22,32.854422,-96.67428183333335,3251.26532,N,09640.45691,W,1,08,0.99,179.9,M,-25.3,M,,
2020-03-09 00:24:24.038527,05:24:24,32.85442233333333,-96.67428116666666,3251.26534,N,09640.45687,W,1,08,0.99,179.7,M,-25.3,M,,
2020-03-09 00:24:27.023885,05:24:27,32.8544245,-96.67428300000002,3251.26547,N,09640.45698,W,1,08,0.99,178.7,M,-25.3,M,,
2020-03-09 00:24:30.024369,05:24:30,32.854426333333336,-96.67428533333332,3251.26558,N,09640.45712,W,1,08,0.99,177.2,M,-25.3,M,,
2020-03-09 00:24:33.019614,05:24:33,32.85442966666667,-96.67428666666667,3251.26578,N,09640.45720,W,1,07,1.85,175.6,M,-25.3,M,,
2020-03-09 00:24:35.025248,05:24:35,32.85443116666667,-96.67428616666666,3251.26587,N,09640.45717,W,1,08,0.99,175.1,M,-25.3,M,,
2020-03-09 00:24:38.022787,05:24:38,32.85442966666667,-96.67428300000002,3251.26578,N,09640.45698,W,1,08,0.99,175.8,M,-25.3,M,,
2020-03-09 00:24:41.021516,05:24:41,32.85442816666667,-96.67428216666667,3251.26569,N,09640.45693,W,1,08,0.99,176.1,M,-25.3,M,,
2020-03-09 00:24:44.020482,05:24:44,32.854430666666666,-96.67428333333334,3251.26584,N,09640.45700,W,1,08,0.99,176.4,M,-25.3,M,,
2020-03-09 00:24:47.021365,05:24:47,32.85443083333333,-96.67428316666668,3251.26585,N,09640.45699,W,1,08,0.99,176.4,M,-25.3,M,,
2020-03-09 00:24:50.018354,05:24:50,32.854428,-96.67428149999999,3251.26568,N,09640.45689,W,1,08,0.99,177.2,M,-25.3,M,,
2020-03-09 00:24:53.020493,05:24:53,32.85442183333334,-96.67427433333333,3251.26531,N,09640.45646,W,1,08,0.99,178.6,M,-25.3,M,,
2020-03-09 00:24:56.018992,05:24:56,32.854419166666666,-96.67427233333335,3251.26515,N,09640.45634,W,1,08,0.99,179.5,M,-25.3,M,,
2020-03-09 00:24:58.020568,05:24:58,32.854415499999995,-96.67427033333334,3251.26493,N,09640.45622,W,1,08,0.99,180.4,M,-25.3,M,,
2020-03-09 00:25:01.022014,05:25:01,32.8544175,-96.67428083333334,3251.26505,N,09640.45685,W,1,08,0.99,180.9,M,-25.3,M,,
2020-03-09 00:25:04.024698,05:25:04,32.85441483333333,-96.67428316666668,3251.26489,N,09640.45699,W,1,08,0.99,182.0,M,-25.3,M,,
2020-03-09 00:25:07.022837,05:25:07,32.85441466666667,-96.67428450000001,3251.26488,N,09640.45707,W,1,08,0.99,182.6,M,-25.3,M,,
2020-03-09 00:25:10.019533,05:25:10,32.854413666666666,-96.67428533333332,3251.26482,N,09640.45712,W,1,08,0.99,183.0,M,-25.3,M,,
2020-03-09 00:25:13.022252,05:25:13,32.854414,-96.674287,3251.26484,N,09640.45722,W,1,08,0.99,183.0,M,-25.3,M,,
2020-03-09 00:25:16.022517,05:25:16,32.85441433333334,-96.67428883333332,3251.26486,N,09640.45733,W,1,08,0.99,183.3,M,-25.3,M,,
2020-03-09 00:25:19.019556,05:25:19,32.8544135,-96.67428933333333,3251.26481,N,09640.45736,W,1,08,0.99,183.6,M,-25.3,M,,
2020-03-09 00:25:21.027279,05:25:21,32.854414166666665,-96.67428866666665,3251.26485,N,09640.45732,W,1,08,0.99,183.4,M,-25.3,M,,
2020-03-09 00:25:24.039088,05:25:24,32.8544115,-96.67428933333333,3251.26469,N,09640.45736,W,1,08,0.99,184.0,M,-25.3,M,,
2020-03-09 00:25:27.020751,05:25:27,32.854412333333336,-96.67428900000002,3251.26474,N,09640.45734,W,1,08,0.99,183.4,M,-25.3,M,,
2020-03-09 00:25:30.016661,05:25:30,32.854417166666664,-96.67429566666667,3251.26503,N,09640.45774,W,1,08,0.99,180.6,M,-25.3,M,,
